PitchNo,Date,PAofInning,PitchofPA,PitcherThrows,BatterSide,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
264,2026-04-10,4,2,Left,Right,Undefined,9,Top,1,0,1,Curveball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,81.59765,2.443775,-0.394695,2613.113822,310.928464,4:15,6.12826,-1.71698,5.58757,-50.05329,-6.91193,9.75737,4.24053,-1.27243,73.57074,-6.7428,1.347523,0.472736,,,,,,,,,,,,-4.99559,-3.7037,1.74466,50.0,6.30636,0.40329,-118.23838,3.25929,-6.95287,26.08719,-37.32889,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,dc560200-3561-11f1-a671-5d1d2493b561,79.73261,,,8.02691,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,04:49:44.39,2026-04-10T21:49:44.3948032-07:00,2026-04-11T04:49:44.3948032Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,9449ac6c-e91c-4ae2-8c56-6e85985a3242,54.9083,-119.3164,13.04359,6.1398,4.80185,-18.66444,1.72206,0.69061,-3.47643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
265,2026-04-10,4,3,Left,Right,Undefined,9,Top,1,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,69.09312,4.728868,-0.764241,2195.758289,299.734141,4:00,6.15037,-1.53581,5.70062,-63.74011,-4.0815,10.61182,5.25548,-1.36366,62.74725,-6.985138,1.130534,0.555915,,,,,,,,,,,,-5.55075,-2.77984,1.59344,50.0,6.50886,0.96292,-99.98795,6.41282,-5.57771,17.23807,-34.9674,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,eec69e90-3561-11f1-a671-5d1d2493b561,67.80257,,,6.34587,,,,,,,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,04:50:15.26,2026-04-10T21:50:15.2600064-07:00,2026-04-11T04:50:15.2600064Z,,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,dffaf7b2-e0b1-4c64-b0d6-89d726946a5c,54.79714,-100.81159,8.61904,6.16254,8.08358,-17.4837,1.54106,1.22943,-2.78885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
266,2026-04-10,4,4,Left,Right,Undefined,9,Top,1,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,1,91.34706,-3.066932,1.534885,2272.011819,157.724404,11:15,6.32032,-1.04419,6.21892,-12.1869,21.27269,-8.22811,2.471,-0.31321,82.68931,-5.456803,0.049523,0.416324,79.81664,0.922541,-26.442754,3128.673288,,,,45.86935,44.00285,-26.965264,0.401278,4.74918,12.33449,0.93335,50.0,6.08443,-3.20768,-132.44206,-7.37735,8.34177,31.2193,-10.50893,SOU_TRO,IOW_HAW,DedeauxField,D1,BIG10,20260410-DedeauxField-1,facb8de0-3561-11f1-a671-5d1d2493b561,90.53629,2.52972,,8.65774,,,,1.25315,2.48753,0.30335,62684f8d-8c64-4301-93bc-24b482f6fa12,2026-04-11,04:50:35.52,2026-04-10T21:50:35.5262464-07:00,2026-04-11T04:50:35.5262464Z,GroundBall,v3,5047,1232,35085,"Cadena, Isaac",822347,Right,SOU_TRO,3b921f5f-119c-45c8-9730-7b109436d42c,54.27748,-133.44654,15.60965,6.31636,-7.03923,-5.25447,1.04088,-3.47607,4.17089,63.778646,1.25787,104.64656,-14.73205,,,,,,,2.49351,1.68613,-19.7231,,,,,,,0.30648,-52.22659,-0.94124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
17,2026-04-17,1,1,Left,Left,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,90.8323,-3.652593,1.663265,2298.145982,161.11409,11:15,6.60141,-1.23152,6.1419,-16.30989,17.31666,-5.55481,1.86075,-0.15691,83.24528,-6.747431,0.661669,0.417362,,,,,,,,,,,,3.3189,10.27973,1.10748,50.0,6.314,-3.59203,-131.70937,-8.87256,5.83538,27.72947,-14.09984,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,163efde0-3ab3-11f1-9a81-d9315133a52c,90.31119,,,7.58701,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:13:46.65,2026-04-17T18:13:46.6514432-05:00,2026-04-17T23:13:46.6514432Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,96edf62c-f9b2-4a89-b9ab-1a41a4e8c133,54.35696,-132.6235,13.86474,6.59883,-8.40775,-7.04992,1.22907,-3.7844,2.91769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
18,2026-04-17,1,2,Left,Left,Undefined,1,Bottom,0,0,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,78.91574,0.102431,0.343095,2418.58125,304.181232,4:15,6.21312,-1.61131,5.68042,-54.43149,-9.33666,15.72477,1.77265,0.01892,73.04878,-9.788,3.163059,0.48332,65.77575,-20.172209,35.849495,,,,,7.55452,2.54244,24.724866,0.058669,-7.96087,-4.45158,1.57214,50.0,6.18706,-1.27438,-114.76055,-1.6085,-10.61043,21.35215,-38.10721,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,1f9b8980-3ab3-11f1-9a81-d9315133a52c,77.98651,1.95792,,5.86696,,,,2.54215,1.95792,0.03853,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:14:02.34,2026-04-17T18:14:02.3416320-05:00,2026-04-17T23:14:02.3416320Z,GroundBall,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,da6c660c-304d-4129-a996-f0fcd805e4ea,54.82431,-115.65467,10.67607,6.221,-0.01276,-19.05361,1.6162,-0.83007,-5.30522,,2.53996,73.63091,,,,,,,,1.95891,-33.37251,,,,,,,,0.03695,53.20104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,,,
19,2026-04-17,2,1,Left,Right,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,90.91022,-3.737049,1.850043,2312.971604,163.975561,11:30,6.64302,-1.27031,6.21615,-14.82028,18.17233,-4.95851,1.95259,0.02438,84.50468,-6.538033,0.955041,0.413409,,,,,,,,,,,,3.01028,10.603,1.13413,50.0,6.3549,-4.06632,-132.02131,-9.04362,5.40018,23.77915,-13.15303,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,38be5230-3ab3-11f1-9a81-d9315133a52c,91.17476,,,6.40554,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:14:44.54,2026-04-17T18:14:44.5465088-05:00,2026-04-17T23:14:44.5465088Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,7db6d989-4a66-49ec-a788-3c3cbea6ded2,54.28555,-132.79096,11.88957,6.64072,-8.6179,-6.57652,1.26858,-4.24111,2.70009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
20,2026-04-17,2,2,Left,Right,Undefined,1,Bottom,1,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,90.94909,-3.675752,1.258562,2318.857915,173.349047,11:45,6.68487,-1.13905,6.11088,-16.58859,16.32828,-1.80496,1.8981,-0.12551,85.00827,-6.775333,0.93322,0.412934,100.35149,-5.728023,14.466668,,,,,19.44211,17.8722,14.05215,0.124262,1.21539,9.54863,1.04342,50.0,6.39345,-2.83228,-132.17712,-8.99904,2.19631,22.50266,-14.91898,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,4363d890-3ab3-11f1-9a81-d9315133a52c,91.27954,1.90783,,5.94082,,,,1.56922,1.90783,0.08705,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:15:02.40,2026-04-17T18:15:02.4055296-05:00,2026-04-17T23:15:02.4055296Z,GroundBall,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,a0a7e267-0bb1-4b0d-8a0f-0bfc729647dd,54.39192,-132.92273,11.25133,6.68344,-8.50471,-7.45949,1.13847,-2.90505,1.09815,233.298553,1.56954,141.77009,-21.12561,,,,,,,1.90774,-14.67955,-5.42133,,,,,,,0.08688,36.6029,5.54145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
21,2026-04-17,3,1,Left,Left,Undefined,1,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,91.01523,-4.235562,2.907026,2261.846845,151.808563,11:00,6.65516,-1.10183,6.23326,-16.37804,16.30859,-8.30583,1.37065,0.89018,85.39331,-7.293117,1.408622,0.411487,,,,,,,,,,,,4.92819,9.62768,0.88886,50.0,6.32974,-6.38242,-132.11685,-10.28437,8.93944,21.2065,-14.71001,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,58f1bab0-3ab3-11f1-9a81-d9315133a52c,91.60048,,,5.62192,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:15:38.55,2026-04-17T18:15:38.5504256-05:00,2026-04-17T23:15:38.5504256Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,6b009e25-3325-4472-9f35-bdbe81a9b86f,54.26963,-132.80042,10.60325,6.65361,-9.81021,-7.35501,1.09924,-6.67057,4.46972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
22,2026-04-17,3,2,Left,Left,Undefined,1,Bottom,2,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,90.46221,-4.854867,2.371214,2223.831385,161.622142,11:30,6.58866,-1.23858,6.18545,-13.3043,20.06198,-6.36587,0.98248,0.42171,84.37227,-7.370069,1.223535,0.415743,,,,,,,,,,,,3.83874,11.79119,1.06281,50.0,6.21423,-5.17953,-131.17576,-11.51036,6.82298,22.52047,-11.2163,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,64f60dc0-3ab3-11f1-9a81-d9315133a52c,90.66278,,,6.08994,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:15:58.70,2026-04-17T18:15:58.7096064-05:00,2026-04-17T23:15:58.7096064Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,b081e82c-d154-45ac-9260-127a6693dd4a,54.31676,-131.91478,11.26024,6.58591,-11.14229,-5.60815,1.23645,-5.40344,3.41149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
23,2026-04-17,3,3,Left,Left,Undefined,1,Bottom,2,1,1,Curveball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,81.32857,-1.433194,1.664194,2464.555617,310.25652,4:15,6.28679,-1.53247,5.59527,-49.39314,-7.2487,9.8478,0.83171,0.84244,76.31825,-10.337091,3.426997,0.467242,,,,,,,,,,,,-4.63599,-3.05386,1.3831,50.0,6.13112,-3.81379,-118.29343,-4.67065,-6.6542,19.82439,-36.55739,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,6fa3d180-3ab3-11f1-9a81-d9315133a52c,80.67012,,,5.01032,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:16:16.60,2026-04-17T18:16:16.6053888-05:00,2026-04-17T23:16:16.6053888Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,967a84c6-204f-4c57-a4a7-3fe920e0d4c6,54.90968,-119.11338,9.9122,6.29303,-3.1586,-18.27869,1.53515,-3.53856,-3.3271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
24,2026-04-17,3,4,Left,Left,Undefined,1,Bottom,2,2,1,Curveball,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,80.52168,0.222905,1.175145,2338.973607,308.422439,4:15,6.26907,-1.53745,5.74679,-52.87156,-8.66638,12.96918,2.07069,0.63757,72.85789,-9.458595,3.501577,0.478529,,,,,,,,,,,,-6.15485,-3.94162,1.432,50.0,6.25597,-2.91334,-116.76786,-1.35681,-8.30008,26.75476,-37.48947,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,7dc14090-3ab3-11f1-9a81-d9315133a52c,78.76735,,,7.66379,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:16:40.28,2026-04-17T18:16:40.2857472-05:00,2026-04-17T23:16:40.2857472Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,0d8ff4ec-6d8b-4a7d-aadf-989801555f6c,54.75278,-117.85182,13.37738,6.28018,0.16207,-18.74473,1.54322,-2.57706,-4.15004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
25,2026-04-17,3,5,Left,Left,Undefined,1,Bottom,2,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,93.08166,-2.719773,2.920022,2347.739048,168.340074,11:30,6.53582,-1.19498,6.14601,-15.43379,16.35099,-3.18051,2.73126,1.24061,85.80345,-5.642893,2.347587,0.405771,,,,,,,,,,,,2.38146,9.43599,0.97407,50.0,6.32016,-6.75491,-135.07495,-6.87729,4.43753,27.05962,-14.59138,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,88636b90-3ab3-11f1-9a81-d9315133a52c,92.89092,,,7.27821,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:16:58.15,2026-04-17T18:16:58.1540000-05:00,2026-04-17T23:16:58.1540000Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,d9bfbca8-a023-444b-85e4-3edb8ab17737,54.35388,-135.94436,13.52981,6.5336,-6.40848,-7.29569,1.19339,-6.89748,2.21877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.44236,,,1.576074,,,,-1.03353,6.15711,3.26453,76.82954,-0.46066,-47.95182,-0.96066,56.40568,-4.60461,6.24195,18.99633,-14.9433,3.18386,-38.9647,4.28461,High,High,High,,,High,Medium,Medium,,,
55,2026-04-17,1,1,Left,Right,Undefined,2,Bottom,0,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,81.44832,-3.297319,2.559206,1777.834529,122.179014,10:00,6.52041,-1.49383,6.20199,-30.43903,10.78753,-15.30379,0.9337,-0.40519,75.91527,-8.917392,-0.20622,0.462125,,,,,,,,,,,,8.59953,6.7552,1.30907,50.0,6.25656,-4.74147,-118.27414,-7.71434,12.3432,19.75248,-22.47809,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,8dbd7a60-3ab6-11f1-9a81-d9315133a52c,81.56321,,,5.53306,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:38:35.61,2026-04-17T18:38:35.6131328-05:00,2026-04-17T23:38:35.6131328Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,02792dd1-bbff-4928-963f-2c365573b7eb,54.30053,-118.99019,9.87624,6.52144,-6.89949,-11.23904,1.48907,-5.18892,6.1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
56,2026-04-17,1,2,Left,Right,Undefined,2,Bottom,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,80.91514,-3.008623,3.095341,1721.644878,119.723954,10:00,6.30266,-1.50004,6.44793,-31.5764,9.54319,-14.84611,0.90039,0.10955,75.89788,-8.846774,0.401825,0.461526,,,,,,,,,,,,8.52516,6.0024,1.28711,50.0,6.07447,-5.86129,-117.59501,-7.07678,12.17877,18.07761,-23.59921,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,970e6d40-3ab6-11f1-9a81-d9315133a52c,81.66923,,,5.01725,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:38:51.23,2026-04-17T18:38:51.2379392-05:00,2026-04-17T23:38:51.2379392Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,a91713db-0191-4685-b602-eb2f62022ce2,54.05565,-118.21684,9.03881,6.30393,-6.26503,-11.79961,1.49593,-6.28021,6.08938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
57,2026-04-17,1,3,Left,Right,Undefined,2,Bottom,0,2,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,90.88804,-3.277418,1.165127,2356.25465,159.37907,11:15,6.63791,-1.09346,6.12495,-13.73953,19.50072,-6.975,2.45926,-0.59748,84.00608,-5.896366,-0.092189,0.414957,106.06596,17.824459,-6.885707,1401.769701,109.01398,33.83035,-14.69476,363.2336,353.92257,-9.537041,3.856775,3.90799,11.2126,1.00796,50.0,6.37958,-2.40128,-132.01782,-7.93535,6.97191,25.24409,-12.17052,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,a29504d0-3ab6-11f1-9a81-d9315133a52c,90.83449,46.80974,,6.88195,,,,1.42591,2.49859,0.58213,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:39:10.63,2026-04-17T18:39:10.6319872-05:00,2026-04-17T23:39:10.6319872Z,LineDrive,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,d9455a99-8c4a-4ac3-82a2-40fc42d7677c,54.37637,-132.85202,12.62204,6.63516,-7.53317,-6.08526,1.09112,-2.63167,3.48595,161.453375,1.42598,147.02745,-28.62434,6.99759,-1.46867,0.26082,-0.03626,0.00336,-0.00014,2.49844,47.6196,-11.86077,-1.20624,0.56795,-0.12824,0.01487,-1e-05,-0.00011,0.58212,-17.75322,-1.09504,1.20083,-0.44449,0.11726,-0.02244,0.00274,-0.00015,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,,,
58,2026-04-17,2,1,Left,Right,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,91.3141,-1.048875,1.133997,2294.722939,160.661817,11:15,6.80968,-0.9238,5.99392,-13.6667,19.55938,-6.50918,4.69847,-0.41519,83.67868,-3.676601,-0.03622,0.414869,,,,,,,,,,,,3.62622,10.618,0.83788,50.0,6.71926,-2.34483,-132.68729,-2.79398,6.49287,27.23492,-13.16217,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,c3715780-3ab6-11f1-9a81-d9315133a52c,90.85385,,,7.63543,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:40:05.68,2026-04-17T18:40:05.6877568-05:00,2026-04-17T23:40:05.6877568Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,c07ed430-b3df-4f4c-b146-7ac50d467a67,54.5048,-133.60873,13.61746,6.80625,-2.34866,-6.58108,0.92093,-2.5645,3.24644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
59,2026-04-17,2,2,Left,Right,Undefined,2,Bottom,0,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,77.49001,0.154429,2.069771,2271.913678,299.916428,4:00,6.33236,-1.58307,5.87489,-50.56873,-4.48878,9.97481,2.26183,1.1714,72.26766,-9.064016,3.860866,0.488571,,,,,,,,,,,,-4.5978,-1.94,1.40986,50.0,6.31544,-4.43287,-112.70214,-1.29659,-5.97024,18.64709,-34.69312,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,ced1f080-3ab6-11f1-9a81-d9315133a52c,77.1484,,,5.22236,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:40:24.72,2026-04-17T18:40:24.7251456-05:00,2026-04-17T23:40:24.7251456Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,964ceeaa-a1fb-4fe1-97a8-a3e198311391,54.62861,-113.46538,9.32354,6.33945,0.12343,-17.34656,1.5863,-4.1885,-2.98512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
60,2026-04-17,2,3,Left,Right,Undefined,2,Bottom,0,2,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,77.91423,-0.418155,1.711308,2356.348159,303.800728,4:15,6.34876,-1.55727,5.76314,-51.29168,-5.37051,9.95863,1.68508,0.86589,72.52039,-9.741985,3.497828,0.487728,,,,,,,,,,,,-4.63524,-2.21311,1.40945,50.0,6.28294,-3.75285,-113.28401,-2.49399,-6.05832,19.57381,-35.06663,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,efa590a0-3ab6-11f1-9a81-d9315133a52c,77.28166,,,5.39383,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:41:19.79,2026-04-17T18:41:19.7945856-05:00,2026-04-17T23:41:19.7945856Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,662ce7a2-280a-4db3-8e02-ae4f91c9bc04,54.74004,-114.10008,9.7869,6.35644,-1.03199,-17.53331,1.56065,-3.50027,-3.02916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
61,2026-04-17,2,4,Left,Right,Undefined,2,Bottom,0,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,90.26697,-3.948667,0.973457,2336.277406,163.447785,11:30,6.68539,-1.20314,5.93057,-13.32918,20.97533,-5.90614,1.90461,-0.79204,82.7266,-6.50209,-0.087347,0.421548,,,,,,,,,,,,3.2854,12.15839,1.12866,50.0,6.36177,-1.97133,-130.85105,-9.38254,5.70697,27.11954,-11.05403,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,fa6e5670-3ab6-11f1-9a81-d9315133a52c,89.41434,,,7.54037,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:41:37.98,2026-04-17T18:41:37.9837952-05:00,2026-04-17T23:41:37.9837952Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,756e7cc5-fcbb-406a-9933-4c91116bc73e,54.56846,-131.79448,13.55977,6.68148,-8.99799,-5.52701,1.20069,-2.16986,2.85349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
62,2026-04-17,2,5,Left,Right,Undefined,2,Bottom,0,3,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,90.60445,-3.649189,0.84366,2383.057525,156.280858,11:15,6.5746,-1.09634,6.16852,-13.85209,19.50773,-8.15197,2.04467,-0.99635,83.91462,-6.283796,-0.627322,0.415703,,,,,,,,,,,,4.4578,11.32422,1.03666,50.0,6.29063,-1.61345,-131.60515,-8.7721,7.91426,24.71382,-12.06931,NEB,SOU_TRO,UNebraska,D1,BIG10,20260417-UNebraska-1,05b525e0-3ab7-11f1-9a81-d9315133a52c,90.67156,,,6.68983,,,,,,,d665fe18-9844-40e9-8d46-a6ead0bdc989,2026-04-17,23:41:56.93,2026-04-17T18:41:56.9398784-05:00,2026-04-17T23:41:56.9398784Z,,v3,4865,5047,50ac8229667c4bc7a2a2a6c97560ea87,"Cadena, Isaac",822347,Right,SOU_TRO,c2cdadb9-8646-405b-a6e7-9e1bbdf39601,54.33351,-132.41643,12.35691,6.57209,-8.37591,-6.03466,1.09389,-1.87325,3.95713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
